run_name,map,episode,return,success,epsilon,alpha,gamma,seed,timestamp
8x8_ref,8x8,6070,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959285
8x8_ref,8x8,6071,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959288
8x8_ref,8x8,6072,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959290
8x8_ref,8x8,6073,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959292
8x8_ref,8x8,6074,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959294
8x8_ref,8x8,6075,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959296
8x8_ref,8x8,6076,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959298
8x8_ref,8x8,6077,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959300
8x8_ref,8x8,6078,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959302
8x8_ref,8x8,6079,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959304
8x8_ref,8x8,6080,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959306
8x8_ref,8x8,6081,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959308
8x8_ref,8x8,6082,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959310
8x8_ref,8x8,6083,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959312
8x8_ref,8x8,6084,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959314
8x8_ref,8x8,6085,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959317
8x8_ref,8x8,6086,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959319
8x8_ref,8x8,6087,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959321
8x8_ref,8x8,6088,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959323
8x8_ref,8x8,6089,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959325
8x8_ref,8x8,6090,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959327
8x8_ref,8x8,6091,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959329
8x8_ref,8x8,6092,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959331
8x8_ref,8x8,6093,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959333
8x8_ref,8x8,6094,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959335
8x8_ref,8x8,6095,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959337
8x8_ref,8x8,6096,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959340
8x8_ref,8x8,6097,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959342
8x8_ref,8x8,6098,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959344
8x8_ref,8x8,6099,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959346
8x8_ref,8x8,6100,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959348
8x8_ref,8x8,6101,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959350
8x8_ref,8x8,6102,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959352
8x8_ref,8x8,6103,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959354
8x8_ref,8x8,6104,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959356
8x8_ref,8x8,6105,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959358
8x8_ref,8x8,6106,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959361
8x8_ref,8x8,6107,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959363
8x8_ref,8x8,6108,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959365
8x8_ref,8x8,6109,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959367
8x8_ref,8x8,6110,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959369
8x8_ref,8x8,6111,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959371
8x8_ref,8x8,6112,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959373
8x8_ref,8x8,6113,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959375
8x8_ref,8x8,6114,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959377
8x8_ref,8x8,6115,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959379
8x8_ref,8x8,6116,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959382
8x8_ref,8x8,6117,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959384
8x8_ref,8x8,6118,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959386
8x8_ref,8x8,6119,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959388
8x8_ref,8x8,6120,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959390
8x8_ref,8x8,6121,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959392
8x8_ref,8x8,6122,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959394
8x8_ref,8x8,6123,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959396
8x8_ref,8x8,6124,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959398
8x8_ref,8x8,6125,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959400
8x8_ref,8x8,6126,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959402
8x8_ref,8x8,6127,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959404
8x8_ref,8x8,6128,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959407
8x8_ref,8x8,6129,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959409
8x8_ref,8x8,6130,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959411
8x8_ref,8x8,6131,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959413
8x8_ref,8x8,6132,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959415
8x8_ref,8x8,6133,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959417
8x8_ref,8x8,6134,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959419
8x8_ref,8x8,6135,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959421
8x8_ref,8x8,6136,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959423
8x8_ref,8x8,6137,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959425
8x8_ref,8x8,6138,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959427
8x8_ref,8x8,6139,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959429
8x8_ref,8x8,6140,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959431
8x8_ref,8x8,6141,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959433
8x8_ref,8x8,6142,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959435
8x8_ref,8x8,6143,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959437
8x8_ref,8x8,6144,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959440
8x8_ref,8x8,6145,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959442
8x8_ref,8x8,6146,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959444
8x8_ref,8x8,6147,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959446
8x8_ref,8x8,6148,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959448
8x8_ref,8x8,6149,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959450
8x8_ref,8x8,6150,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959452
8x8_ref,8x8,6151,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959454
8x8_ref,8x8,6152,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959456
8x8_ref,8x8,6153,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959458
8x8_ref,8x8,6154,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959467
8x8_ref,8x8,6155,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959470
8x8_ref,8x8,6156,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959472
8x8_ref,8x8,6157,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959474
8x8_ref,8x8,6158,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959476
8x8_ref,8x8,6159,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959478
8x8_ref,8x8,6160,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959480
8x8_ref,8x8,6161,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959482
8x8_ref,8x8,6162,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959484
8x8_ref,8x8,6163,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959486
8x8_ref,8x8,6164,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959488
8x8_ref,8x8,6165,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959490
8x8_ref,8x8,6166,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959492
8x8_ref,8x8,6167,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959494
8x8_ref,8x8,6168,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959496
8x8_ref,8x8,6169,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959498
8x8_ref,8x8,6170,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959501
8x8_ref,8x8,6171,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959503
8x8_ref,8x8,6172,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959505
8x8_ref,8x8,6173,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959507
8x8_ref,8x8,6174,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959509
8x8_ref,8x8,6175,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959511
8x8_ref,8x8,6176,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959513
8x8_ref,8x8,6177,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959515
8x8_ref,8x8,6178,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959517
8x8_ref,8x8,6179,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959519
8x8_ref,8x8,6180,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959521
8x8_ref,8x8,6181,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959523
8x8_ref,8x8,6182,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959525
8x8_ref,8x8,6183,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959527
8x8_ref,8x8,6184,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959529
8x8_ref,8x8,6185,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959532
8x8_ref,8x8,6186,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959534
8x8_ref,8x8,6187,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959536
8x8_ref,8x8,6188,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959538
8x8_ref,8x8,6189,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959540
8x8_ref,8x8,6190,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959542
8x8_ref,8x8,6191,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959544
8x8_ref,8x8,6192,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959546
8x8_ref,8x8,6193,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959548
8x8_ref,8x8,6194,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959550
8x8_ref,8x8,6195,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959552
8x8_ref,8x8,6196,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959554
8x8_ref,8x8,6197,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959556
8x8_ref,8x8,6198,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959559
8x8_ref,8x8,6199,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959561
8x8_ref,8x8,6200,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959563
8x8_ref,8x8,6201,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959565
8x8_ref,8x8,6202,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959567
8x8_ref,8x8,6203,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959569
8x8_ref,8x8,6204,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959571
8x8_ref,8x8,6205,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959573
8x8_ref,8x8,6206,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959575
8x8_ref,8x8,6207,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959577
8x8_ref,8x8,6208,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959579
8x8_ref,8x8,6209,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959581
8x8_ref,8x8,6210,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959584
8x8_ref,8x8,6211,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959586
8x8_ref,8x8,6212,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959588
8x8_ref,8x8,6213,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959590
8x8_ref,8x8,6214,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959592
8x8_ref,8x8,6215,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959594
8x8_ref,8x8,6216,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959596
8x8_ref,8x8,6217,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959598
8x8_ref,8x8,6218,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959600
8x8_ref,8x8,6219,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959602
8x8_ref,8x8,6220,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959604
8x8_ref,8x8,6221,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959606
8x8_ref,8x8,6222,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959608
8x8_ref,8x8,6223,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959610
8x8_ref,8x8,6224,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959613
8x8_ref,8x8,6225,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959615
8x8_ref,8x8,6226,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959617
8x8_ref,8x8,6227,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959619
8x8_ref,8x8,6228,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959621
8x8_ref,8x8,6229,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959623
8x8_ref,8x8,6230,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959625
8x8_ref,8x8,6231,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959627
8x8_ref,8x8,6232,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959629
8x8_ref,8x8,6233,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959631
8x8_ref,8x8,6234,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959634
8x8_ref,8x8,6235,1.0,1,0.1,0.8,0.99,42,2025-11-20T17:55:01.959636
8x8_ref,8x8,6236,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959638
8x8_ref,8x8,6237,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959640
8x8_ref,8x8,6238,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959642
8x8_ref,8x8,6239,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959644
8x8_ref,8x8,6240,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959646
8x8_ref,8x8,6241,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959648
8x8_ref,8x8,6242,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959650
8x8_ref,8x8,6243,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959652
8x8_ref,8x8,6244,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959654
8x8_ref,8x8,6245,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959656
8x8_ref,8x8,6246,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959659
8x8_ref,8x8,6247,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959661
8x8_ref,8x8,6248,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959663
8x8_ref,8x8,6249,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959665
8x8_ref,8x8,6250,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959667
8x8_ref,8x8,6251,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959669
8x8_ref,8x8,6252,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959671
8x8_ref,8x8,6253,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959673
8x8_ref,8x8,6254,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959675
8x8_ref,8x8,6255,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959677
8x8_ref,8x8,6256,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959679
8x8_ref,8x8,6257,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959681
8x8_ref,8x8,6258,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959683
8x8_ref,8x8,6259,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959685
8x8_ref,8x8,6260,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959688
8x8_ref,8x8,6261,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959690
8x8_ref,8x8,6262,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959692
8x8_ref,8x8,6263,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959694
8x8_ref,8x8,6264,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959696
8x8_ref,8x8,6265,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959698
8x8_ref,8x8,6266,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959700
8x8_ref,8x8,6267,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959702
8x8_ref,8x8,6268,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959704
8x8_ref,8x8,6269,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959706
8x8_ref,8x8,6270,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959708
8x8_ref,8x8,6271,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959710
8x8_ref,8x8,6272,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959712
8x8_ref,8x8,6273,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959715
8x8_ref,8x8,6274,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959717
8x8_ref,8x8,6275,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959719
8x8_ref,8x8,6276,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959727
8x8_ref,8x8,6277,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959729
8x8_ref,8x8,6278,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959731
8x8_ref,8x8,6279,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959733
8x8_ref,8x8,6280,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959735
8x8_ref,8x8,6281,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959738
8x8_ref,8x8,6282,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959740
8x8_ref,8x8,6283,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959742
8x8_ref,8x8,6284,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959744
8x8_ref,8x8,6285,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959746
8x8_ref,8x8,6286,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959748
8x8_ref,8x8,6287,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959750
8x8_ref,8x8,6288,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959752
8x8_ref,8x8,6289,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959754
8x8_ref,8x8,6290,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959756
8x8_ref,8x8,6291,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959758
8x8_ref,8x8,6292,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959760
8x8_ref,8x8,6293,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959762
8x8_ref,8x8,6294,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959764
8x8_ref,8x8,6295,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959766
8x8_ref,8x8,6296,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959769
8x8_ref,8x8,6297,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959771
8x8_ref,8x8,6298,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959773
8x8_ref,8x8,6299,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959775
8x8_ref,8x8,6300,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959777
8x8_ref,8x8,6301,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959779
8x8_ref,8x8,6302,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959781
8x8_ref,8x8,6303,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959783
8x8_ref,8x8,6304,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959785
8x8_ref,8x8,6305,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959788
8x8_ref,8x8,6306,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959790
8x8_ref,8x8,6307,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959792
8x8_ref,8x8,6308,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959794
8x8_ref,8x8,6309,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959796
8x8_ref,8x8,6310,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959798
8x8_ref,8x8,6311,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959800
8x8_ref,8x8,6312,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959802
8x8_ref,8x8,6313,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959804
8x8_ref,8x8,6314,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959806
8x8_ref,8x8,6315,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959808
8x8_ref,8x8,6316,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959811
8x8_ref,8x8,6317,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959813
8x8_ref,8x8,6318,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959815
8x8_ref,8x8,6319,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959817
8x8_ref,8x8,6320,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959819
8x8_ref,8x8,6321,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959821
8x8_ref,8x8,6322,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959823
8x8_ref,8x8,6323,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959825
8x8_ref,8x8,6324,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959827
8x8_ref,8x8,6325,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959829
8x8_ref,8x8,6326,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959831
8x8_ref,8x8,6327,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959833
8x8_ref,8x8,6328,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959835
8x8_ref,8x8,6329,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959837
8x8_ref,8x8,6330,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959839
8x8_ref,8x8,6331,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959842
8x8_ref,8x8,6332,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959844
8x8_ref,8x8,6333,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959846
8x8_ref,8x8,6334,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959848
8x8_ref,8x8,6335,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959850
8x8_ref,8x8,6336,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959852
8x8_ref,8x8,6337,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959854
8x8_ref,8x8,6338,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959856
8x8_ref,8x8,6339,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959858
8x8_ref,8x8,6340,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959860
8x8_ref,8x8,6341,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959862
8x8_ref,8x8,6342,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959864
8x8_ref,8x8,6343,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959867
8x8_ref,8x8,6344,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959869
8x8_ref,8x8,6345,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959871
8x8_ref,8x8,6346,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959873
8x8_ref,8x8,6347,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959875
8x8_ref,8x8,6348,0.0,0,0.1,0.8,0.99,42,2025-11-20T17:55:01.959877
