func,n,run,best_f,best_x_json,evals,success,time_s
sphere,30,20,0.0034968344320654076,"[-0.008610616590003376, 0.02713298019386834, -0.01663135281037222, 0.0007200618760055209, -0.0022473819274969314, -0.014507524807341722, -0.006327937596679345, 0.014447714494720163, -0.005023869146099787, 0.00017114311826355445, 0.013160133813547194, 0.010186501990184185, -0.009064366688343017, 0.009460115266406518, -0.010921269708591795, 0.004625413932887361, -0.00961722550467405, 0.0071715968037727945, 0.0030223383605919077, 0.011204764630365738, 0.009564602406714598, 0.007285043738067972, -0.011047762832352313, 0.00879696897995913, -0.005953929880557895, 0.005688500515131298, -0.011182564358192329, 0.014858594407440083, -0.017073040836199475, 0.0016747916865134157]",15050,0,0.03503608703613281
sphere,30,21,0.001985936546930498,"[-0.0034570646532405573, -0.008541408277580001, -0.011108055923606733, 0.008784776130000766, -0.0007194985712278745, -0.028938788832939776, -0.0023731207131868002, 0.007301898114080075, -0.00043147607356504736, 0.002051281984935589, -0.0022044405517202196, -0.002242605607598775, -0.00011574261513800244, 0.0009341426691335891, -0.012242615032857257, 0.005437701589264918, -0.006440158071424647, 0.006067841280684206, 0.008261095789746042, 0.0014367161762227632, -0.006921912976135798, 0.0087568389036633, 0.009927989110218636, 0.005429841920348973, 0.00707846728186469, -0.00504229160766761, 9.344506630637272e-05, -0.007948021795713902, -0.005393166515002909, -0.006315529632452702]",15050,0,0.03502297401428223
sphere,30,22,0.0031159173018409196,"[0.011768678598152942, -0.013937306795979099, -0.008407788290952145, 0.006975629121530198, 0.008263029661307214, -0.00026655718042873034, -0.005941227576339968, 0.00992819116924397, -0.011324437642279467, -0.0024100027388615493, 0.010069769758851868, -0.011792422101932484, 0.0009964823761786925, -0.0010254066240671632, -0.014008687151340411, 0.003374552950489048, 0.01797397013079547, -0.003246414066125875, -0.0006551366095055549, 0.020077856303802023, -0.0014084987044433533, 0.0003809788191461881, 0.011314184964878965, -0.003944057586199945, 0.00030370379139821855, -0.012023587149590472, -0.008566819299881439, 0.009376519301121785, 0.02404802405687664, -0.010501875966837618]",15050,0,0.03495287895202637
sphere,30,23,0.002071926155556855,"[0.0030116385448355236, 0.005113579575008424, -0.011363663012964015, 0.018736039023335406, 0.0046997843042642035, 0.01201176071935356, 0.0007973576379762377, -0.008053895264153805, -0.0019065506374784137, -0.0019101197752560556, 0.0010222697546406448, 0.0014314940028788085, 0.005916169083907405, -0.0011908966198977441, -0.01439702077382678, 0.01729365930543305, 0.008161805314535815, -0.008402639377640467, 0.005846396156998295, -0.0019226369154449075, -0.010916682998133866, 0.008630391021253042, 0.009525808224754314, -0.012363895643123266, 0.008583354773468431, -0.00036285948931823273, 0.0024329339673748243, 0.006965769417192989, -0.00017676144416165808, 0.005557284867082199]",15050,0,0.0350189208984375
sphere,30,24,0.0021163398191581667,"[0.014052437400240213, 0.0002026473910363459, 0.012251389839993214, 0.0007570213224860009, -0.0031706784535084445, 0.006068180547528981, 0.0039620747126679345, -0.010607140127113343, -0.00018260242430801916, 0.005663063447630417, 0.00712817368042047, -0.009591610448652563, 0.020403233668369748, 0.002180761260249979, -0.010972580344768387, -0.010368150416834209, -0.01038920362603267, -0.0134570119185697, -0.0042232980131707235, 0.004806394896078654, 0.008617837982136525, -0.0016511294483073122, 0.004039182286803332, -0.0049642977034097206, 0.0006026410744987341, -0.004613278046871517, 0.005754623754901161, -0.003201601422900744, 0.014782493724672881, 0.006145311728135372]",15050,0,0.03497910499572754
sphere,30,25,0.0023496979495303385,"[-0.004069314154340317, -0.009040484774498604, 0.0007374092681141559, -0.006068440791158687, -0.009557947629076033, -0.014915767694354327, 0.006224511683077395, 0.00463280510581384, 0.008333585556901628, 0.020120740228841423, -0.008548792629316092, -0.022951773262438527, -0.004186326520437392, 0.005825377687838058, -0.009789308282378048, -0.01369953850258186, -0.00242531389564098, -0.005083828310604048, 0.003055921080657583, 0.007176680183463698, 0.007141881265811136, 0.001718791128254361, 0.01157474650286098, 0.002345646590165255, -0.0049778805811285754, -0.010290669945983865, 0.0015247976913179738, 0.0018125918276335599, -0.00188137587640351, -0.0022436842015700256]",15050,0,0.03486490249633789
sphere,30,26,0.0022384903408309022,"[0.0012537042536899124, 0.007670111330238093, 0.012020761243374848, 0.0035316049670810704, -0.01144282152606455, 0.0020199842014992264, 0.007273753413812705, 0.0014740426899390315, -0.001852138379900288, -0.004763748504828936, -9.148309494981608e-05, 0.011322669770454628, -0.003818397121392864, 0.00211575041107056, 0.006877953759556798, -0.0009488334123263888, -0.002658111802746101, -0.027159201363695765, 0.00239396272548843, -0.004316206613163593, -0.0007462631559941248, 0.004844379950895872, 0.01869465567265461, 0.014652540686745777, -0.0110436750167431, 0.007928866386074936, -0.0002423467487332881, 0.0035796236333438865, 0.005657433812961057, 0.004738252163492741]",15050,0,0.03496408462524414
sphere,30,27,0.0009915650929081554,"[0.0005780169287667152, 0.004479263565454165, 0.0054497623804966, -0.0028904319455297475, 0.005148426267136876, -0.0038204746608182434, -0.005795683230318991, 0.009942762635372278, -0.010275806344788106, 0.009267512829739956, -0.001195533677590517, -0.0025971234100996034, 0.00956635550197261, 0.0035942301469492855, 0.0038139534564641626, -0.0029019047980104124, 0.004986214635275411, -0.006881326622910768, -0.0029158353021191586, -0.004597769643269682, 0.003196840208715024, 0.004984266333877004, -0.013103101120633112, -0.004392154958973798, -0.007283270004216968, -0.0033646997997902658, -0.002899136064555416, -0.0027591821026288696, 0.0003562967319473418, 0.004908543642144469]",15050,0,0.03503704071044922
sphere,30,28,0.002200988888578292,"[0.005413152494525756, -0.0009636773375982242, -0.0019911324618958996, -0.007355825114312197, -0.0104244444153594, -0.002721697396104541, 0.009650034786530799, -0.016728780682671158, -0.008034624209969221, 0.00756114489046527, 0.007800637850968168, 0.0036600032290274023, -0.0025369801878366224, -0.00691171802430962, -0.005718749555005091, 0.014139825826865746, 0.004572276652668577, 0.006926356715631652, -0.003247778858282817, -0.00026936102376432945, -0.0072750959393745466, 0.0006457201964470816, 0.0032452891039420617, -0.00010038229527832825, -0.013018830549911476, -0.020012137472704083, 0.0141874315685537, 0.012630292984790898, -0.0012007356616979019, 0.008074845394794824]",15050,0,0.03483223915100098
sphere,30,29,0.0007854845891988244,"[0.0016467866655176103, 0.0006468202286600737, 0.0028363541535216794, 0.00778505245112383, 0.004260505327623099, -0.007475189713762906, 0.0012088112414588685, 0.00018762849410945237, 0.000767683597384208, 0.006981383776647119, -0.004886803265127632, -0.008526026715813642, -0.004080172409492773, -0.010035814048662398, 0.0034600867404805283, -0.00037975702172118815, -0.00048385701701654505, -0.002933108705186917, 0.0061121512632772036, -0.0074292318400264925, -0.001407495380239014, 0.0001151013397077681, -0.004859736745814683, 0.005127993162967065, 0.00047678416492463217, -0.012339472962193884, 0.00033989278843036814, -0.007310253757938874, 0.0018210497523605792, -0.00036400182223969476]",15050,0,0.03470897674560547
rosenbrock,2,0,9.635440805557919e-09,"[0.9999044317542339, 0.9998066317686982]",8610,1,0.04602313041687012
rosenbrock,2,1,4.119538399881816e-09,"[1.0000226103623873, 1.0000392143150674]",8760,1,0.046449899673461914
rosenbrock,2,2,8.468246809469334e-08,"[0.9997392910767149, 0.9994657221198596]",9030,0,0.04759716987609863
rosenbrock,2,3,1.5081156164690802e-06,"[0.998772024724411, 0.9975441705086919]",9030,0,0.04825282096862793
rosenbrock,2,4,8.816708648833748e-09,"[0.999907033328536, 0.999815394036564]",6360,1,0.03369593620300293
rosenbrock,2,5,2.6424284375572604e-09,"[0.999950872732401, 0.9999002348019017]",7290,1,0.03860783576965332
rosenbrock,2,6,3.149113940308014e-09,"[0.9999454158335849, 0.9998895320234127]",7650,1,0.04046797752380371
rosenbrock,2,7,4.0643436931013824e-08,"[1.0001508351799777, 1.0002883169438141]",9030,0,0.04771900177001953
rosenbrock,2,8,7.632479174730347e-11,"[1.00000847718102, 1.0000167431948508]",8880,1,0.04678797721862793
rosenbrock,2,9,5.78752449592332e-09,"[0.9999307605353569, 0.9998646777230499]",6780,1,0.03581070899963379
rosenbrock,2,10,1.0593265416642943e-06,"[1.0010287347574423, 1.0020617392591271]",9030,0,0.047616004943847656
rosenbrock,2,11,5.305795789225081e-08,"[0.999773973274073, 0.9995524359659341]",9030,0,0.047705888748168945
rosenbrock,2,12,3.245713089854642e-08,"[0.999824599410771, 0.9996451164807871]",9030,0,0.04765915870666504
rosenbrock,2,13,5.251984202627965e-09,"[0.9999298184909862, 0.9998578348656484]",7470,1,0.03948211669921875
rosenbrock,2,14,1.1415223506678186e-07,"[0.9996623182921228, 0.9993236402113086]",9030,0,0.04774284362792969
rosenbrock,2,15,1.1410852802045516e-07,"[0.9999680176776023, 0.9999696645893068]",9030,0,0.0477297306060791
rosenbrock,2,16,6.0119543570545386e-09,"[0.9999234898045826, 0.9998482430175634]",8520,1,0.04509115219116211
rosenbrock,2,17,6.61337632032161e-09,"[0.9999707742267724, 0.9999491382671052]",7710,1,0.041330814361572266
rosenbrock,2,18,2.3818080643276433e-08,"[0.999845696732985, 0.9996911243175913]",9030,0,0.04830598831176758
rosenbrock,2,19,3.468258655351293e-09,"[1.0000529818295103, 1.0001085378167072]",7590,1,0.040337324142456055
rosenbrock,2,20,8.975311975581902e-08,"[1.0002442891932017, 1.0004712956560986]",9030,0,0.047616004943847656
rosenbrock,2,21,2.632990137725663e-09,"[1.000022825683213, 1.0000410562609046]",7290,1,0.03867292404174805
rosenbrock,2,22,4.5157535922429895e-09,"[1.000057526478345, 1.0001185296762427]",7620,1,0.04028892517089844
rosenbrock,2,23,5.752271334194137e-09,"[1.0000718562324806, 1.0001461444640545]",6720,1,0.036039113998413086
rosenbrock,2,24,5.0494738879612676e-06,"[0.9977682429218002, 0.9955676837974232]",9030,0,0.04778409004211426
rosenbrock,2,25,2.0926161499547834e-07,"[0.9995523154834892, 0.9990954291606517]",9030,0,0.047651052474975586
rosenbrock,2,26,3.038158991293414e-09,"[1.0000502213831433, 1.0001027167894456]",7050,1,0.03721809387207031
rosenbrock,2,27,7.022998682143019e-09,"[0.9999163274893904, 0.9998321939024144]",7500,1,0.0395350456237793
rosenbrock,2,28,3.4630567214099055e-09,"[0.9999414990014374, 0.9998823635389775]",6900,1,0.0362851619720459
rosenbrock,2,29,4.640654230063721e-09,"[1.0000631917020164, 1.0001289319267017]",9030,1,0.04766726493835449
rosenbrock,10,0,2.873527219845653,"[0.9751981504780758, 0.9526034541479853, 0.9123357406484602, 0.8357391796499332, 0.6976220323128819, 0.4879965488301532, 0.2399410407970931, 0.048259825160117606, 0.012992732089300513, 0.0020235743981777497]",9030,0,0.04877591133117676
rosenbrock,10,1,4.892370007364087,"[0.9085253400474843, 0.8267638093299923, 0.680236396938939, 0.47669020706762427, 0.23610174159241956, 0.057945094613698164, 0.0172659442282192, 0.0018582299736951845, 0.01687918475287039, -0.003035938286028297]",9030,0,0.04894208908081055
rosenbrock,10,2,5.556235514764511,"[-0.9859922566867795, 0.9802090462249544, 0.9653032269843879, 0.9301414905459726, 0.8650777552242463, 0.7482396997055101, 0.5610869959776513, 0.31039949698937136, 0.08634695835131405, 0.006033877903639868]",9030,0,0.04922223091125488
rosenbrock,10,3,5.640385285176329,"[0.8450880129741493, 0.7236981158831562, 0.5277500682091848, 0.2929897572778567, 0.08650112065602875, 0.014117526143816459, 0.014759745362839163, 0.004907223671543659, 0.00925944910274221, -0.0014960302352425036]",9030,0,0.04908299446105957
rosenbrock,10,4,5.163962169786314,"[0.9905916896976907, 0.9814979897014077, 1.0075781640185224, 1.0306162983758234, 1.0653045412641144, 1.1465786334428223, 1.3241057678718102, 1.7477219289331858, 3.0553837554168966, 9.3396508475493]",9030,0,0.04910922050476074
rosenbrock,10,5,5.737586925922644,"[0.8463481083248566, 0.718349639414046, 0.5167383456199999, 0.28653921046762254, 0.08562119779007347, 0.018386364916027995, 0.010853771681155866, -0.01257014333327887, 0.013092009781546907, 0.013888065627979177]",9030,0,0.049218177795410156
rosenbrock,10,6,3.4735278738239277,"[0.9892875442197316, 0.9922294797851338, 1.0054372447262139, 1.0161438085838495, 1.0502508207861314, 1.123210523945492, 1.264544012436667, 1.6282999685461121, 2.6577378415718362, 7.051223313095455]",9030,0,0.049015045166015625
rosenbrock,10,7,5.682444597430334,"[0.8390507302369972, 0.713877619197332, 0.5169577305423169, 0.2777710592688832, 0.0840745939525221, 0.017034764709998856, 0.006337965801345655, 0.013313913369438182, 0.007140448094456626, 0.002976523874514033]",9030,0,0.04916191101074219
rosenbrock,10,8,0.0004532094034361277,"[0.9999159637529658, 0.9998340176672683, 0.9996774994778987, 0.9994119728431962, 0.9988207162815932, 0.9976749415647869, 0.9953313852538711, 0.9907499312099154, 0.981645348428658, 0.9635647588836912]",9030,0,0.049134016036987305
rosenbrock,10,9,6.309671234669708,"[0.7677889050369262, 0.5957229974290427, 0.3581530124603525, 0.1335629670715215, 0.01968054241065808, 0.007603192352985839, 0.011960600037891093, 0.009416177871543223, 0.009580143163504938, -0.0015870125668955464]",9030,0,0.04906606674194336
rosenbrock,10,10,5.9179454451787326,"[0.8181754912352452, 0.6778726113004783, 0.46224446063895663, 0.21468139692957075, 0.05100516571074686, 0.007586142610950128, 0.005499819510674138, 0.006898864144665739, 0.0038717593055458068, 0.0011598812431118368]",9030,0,0.04910612106323242
rosenbrock,10,11,5.927277360352312,"[0.837571296805954, 0.7012416917329105, 0.4937920681048338, 0.2365754103476661, 0.03288994178591459, 0.005487609500836342, 0.006294980717934292, 0.01414319522628383, 0.020098302077760175, 0.006994277062538465]",9030,0,0.04915189743041992
rosenbrock,10,12,5.933569906612309,"[0.8215899843301211, 0.6724323512083001, 0.4582577860389428, 0.21097710195417907, 0.04642161605826641, 0.011143334080509886, 0.01256737727705205, 0.00834374784684052, 0.017872472768360556, 0.004159211639964755]",9030,0,0.04915118217468262
rosenbrock,10,13,5.893172750299388,"[0.8181868117263977, 0.684187801413648, 0.4884398338410245, 0.2536428592128717, 0.07941734569292008, 0.031462715558188456, 0.016126870705349596, 0.010323512338017688, 0.018314239205290312, -0.00797043887781002]",9030,0,0.04967689514160156
rosenbrock,10,14,6.035496423258877,"[0.829346731798096, 0.6733446012965866, 0.45341897661837305, 0.20237332081995915, 0.031312434368208644, 0.01788449213189541, 0.010765462230595406, -0.0014870293057300376, 0.004288873968350107, 0.012647145176298398]",9030,0,0.05023908615112305
rosenbrock,10,15,1.3143133841508212,"[0.9957071373327322, 0.9792513232796517, 0.9656723962990028, 0.9375037088675653, 0.88502760945169, 0.7898492826460272, 0.6259570217002131, 0.3950055091468546, 0.15506556125924195, 0.024990338336261374]",9030,0,0.049150943756103516
rosenbrock,10,16,0.09950228413213434,"[1.0016180946552502, 1.0030272039070822, 1.0052977172880762, 1.0083543026022508, 1.0156097106185769, 1.0324326899742107, 1.0633290671672002, 1.1296971872383723, 1.2741206793895965, 1.6244379407548561]",9030,0,0.04917788505554199
rosenbrock,10,17,3.1857949125395644,"[0.9581864168913703, 0.9352043629464176, 0.8865452932419521, 0.7996876193691572, 0.641532229303742, 0.41713007363091015, 0.17925626726221028, 0.0382311617069821, 0.0100086683995892, -0.001738548738536156]",9030,0,0.04924178123474121
rosenbrock,10,18,1.685299339012552,"[0.9888939497540329, 0.9707520262855578, 0.9519424398356605, 0.9126722383162101, 0.8529682925465147, 0.7398522290435682, 0.5506954308929304, 0.305302826893684, 0.09285664782463936, 0.0035647730097310053]",9030,0,0.049067020416259766
rosenbrock,10,19,2.9395503017125924,"[1.0031959052951014, 1.0073288436369252, 1.0155521125232974, 1.0300956409882767, 1.0598859975453914, 1.1241120853698152, 1.2666107965810938, 1.6041867358301554, 2.575035068944455, 6.633669693017507]",9030,0,0.04927325248718262
rosenbrock,10,20,9.33818329414365,"[-0.7701621207934328, 0.6092665246939777, 0.3867005600082765, 0.16506916698105387, 0.04070177657893293, 0.019782531025079857, 0.012874088214993789, 0.010681568934908358, 0.0051278933963534515, 0.0023818307453353756]",9030,0,0.04912996292114258
rosenbrock,10,21,5.6850591662592205,"[0.8538897032141888, 0.7333304510850425, 0.5300282073452371, 0.28224354517412226, 0.06624293951074792, 0.0114026922047997, 0.0074084532805121575, 0.017943935957113678, 0.01026335668006045, -0.0004092607146230719]",9030,0,0.04908895492553711
rosenbrock,10,22,3.842557548871813,"[0.9497317136499859, 0.9079316936333258, 0.830047791867487, 0.694052700125853, 0.4891847582345915, 0.24320103200145912, 0.06677183824856907, 0.008701105613431412, 0.01538320339541281, -0.006701846957162182]",9030,0,0.04902505874633789
rosenbrock,10,23,5.966640162832848,"[1.0064460602110024, 0.9588715419850977, 0.9410098196157441, 0.9225840871201075, 1.0003977053151112, 1.0448657073177186, 1.187250622934856, 1.4651116847847225, 2.1732030631115533, 4.6859081737595565]",9030,0,0.04939007759094238
rosenbrock,10,24,5.8975358550560575,"[0.8269132046370947, 0.6831461560347531, 0.4658048408865584, 0.2163566182860679, 0.06077853808331716, 0.008215026761059807, 0.006434231457531404, 0.003100390013548855, 0.014973801067417376, 0.00421388313191896]",9030,0,0.050804853439331055
rosenbrock,10,25,5.1059352217065275,"[0.8932361550838851, 0.7974996614485519, 0.6424459936979564, 0.4157952336197749, 0.1826379109272419, 0.04196701655900837, 0.011021792802409267, 0.018842349906115146, 0.005158276121105946, 0.0008784706560419136]",9030,0,0.049407005310058594
rosenbrock,10,26,5.717536307285874,"[0.8474062764462346, 0.7129384031664412, 0.511995913304466, 0.2745227234582823, 0.07135758180354013, 0.007357857437624556, 0.017242163420695768, 0.012406653723276526, 0.008828950020328194, 0.005433579817071916]",9030,0,0.04901003837585449
rosenbrock,10,27,5.648533774366324,"[0.8555306248298697, 0.738088132284889, 0.5359412360823108, 0.3012265221342355, 0.07780797240337928, 0.016027664011409697, 0.004047230706469229, 0.007092406101736825, 0.006472187630169732, 0.00595814757763068]",9030,0,0.04911398887634277
rosenbrock,10,28,4.810081387615091,"[0.9027300304302144, 0.831317198994018, 0.7016322381712162, 0.5012122392154457, 0.25621043845731467, 0.07855700361869865, 0.010232261845506567, 0.0026113678665664213, 0.010313617886241681, 0.00126248652025647]",9030,0,0.049143075942993164
rosenbrock,10,29,0.039743191201619066,"[0.9990558420288566, 0.998591925356692, 0.9965783349726163, 0.9937481098567301, 0.9880176959821004, 0.9764659837596906, 0.9542598878649872, 0.9108806310697154, 0.8306744755287203, 0.6899837845922073]",9030,0,0.04914212226867676
rosenbrock,30,0,99.4267085236811,"[-0.922001228770212, 0.9097519915424086, 0.9512555061107555, 0.9739095944857862, 1.029288797495249, 1.035860297551373, 1.0133760828788505, 0.9530123710402937, 0.8754478641533028, 0.6123966852833813, 0.17540273062268918, -0.5555974296823057, 0.8111454957463786, 0.8710245461177825, 0.7474881754497464, 0.4786924147543221, 0.24850378036513712, 0.13930118765964736, 0.0882214735971222, 0.05061947594983889, 0.006159480414468628, -0.053190148363925695, 0.11434342575808623, 0.06989276142561714, 0.037364090588047995, 0.021858637247557294, 0.025422425636394682, 0.14754753756254482, 0.03249347449034424, -0.000545632547817777]",15050,0,0.08315300941467285
rosenbrock,30,1,127.55192777883687,"[-0.410647027407957, 0.17140755027525514, 0.11297737063175371, 0.0891849041325106, 0.04084143469282696, -0.03879574155610724, 0.0732760512343336, 0.02551296768264035, 0.006744754789966555, 0.027998194763289623, 0.03762485429159604, -0.058708748684016925, -0.026571909995462974, 0.036604319624858314, 0.022651126405249095, 0.002394931031372515, 0.09485479545662513, -0.08071856282369128, 0.040465224086891474, -0.005344625110117426, -0.00971635370333406, -0.016783363654683775, 0.034722580255856915, 0.03358049345041306, 0.021567862647905302, -0.782053423496907, 1.0646365269243714, 1.4473518232544833, 2.1885674649044033, 4.8515440519120805]",15050,0,0.08340716361999512
rosenbrock,30,2,104.23938116882024,"[-0.5121934686033935, 0.2014979713747564, 0.03680496020098694, 0.018662179210254745, -0.002503516526635354, 0.09833334405376021, 0.023438086180928977, 0.09398102319828469, -0.05644833714232473, 0.06223745713521993, 0.18789190445947307, 0.017651094951598556, 0.15771954179704567, 0.09906887240450912, 0.026657155803643105, -0.02050360354880614, 0.013540147496854324, 0.0017984546871643026, -0.23084743923816944, 0.4078860409430118, 0.5557034730589046, 0.7464144086258199, 0.7316149908580756, 0.7998907221628518, 0.5816429464815014, 0.4143989720064721, 0.3881511854313258, 0.3461216342821417, 0.230215013386736, 0.0859528491735461]",15050,0,0.08375906944274902
rosenbrock,30,3,101.88610824528429,"[0.9219155598677785, 0.8781856316375253, 0.9597944360631337, 0.9687225001096, 0.8977171976895505, 0.9212737787402412, 0.9361850036521283, 0.9028217396473546, 0.695210693158265, 0.4688304921413699, 0.0742724873410444, -0.608929145941263, 0.8386724363619869, 0.8776950720664579, 0.7905241453627314, 0.770776411011316, 0.7119377849428399, 0.7393443412046858, 0.7227964179164948, 0.5391298871477925, 0.370510593983304, 0.23636346161998587, 0.03992636793997926, 0.013907667026913213, 0.007157496752446816, -0.07658991465600393, 0.08763780087090653, -0.0015583214428181186, 0.054454940513140045, 0.14132152694245104]",15050,0,0.08327698707580566
rosenbrock,30,4,89.75668050820369,"[-0.4725773029454772, 0.2505724220045744, 0.08400452686197633, -0.055637475503452515, 0.4750528424140996, 0.73613477148188, 0.8163788670132326, 0.7517871420080376, 0.6394647918272974, 0.46583189942846226, 0.2505843835556731, 0.15438075273035012, 0.03450602086283685, 0.010274851424016289, 0.06878170535222902, -0.013714533958708572, 0.08480387331624535, 0.08850475537045879, 0.06240262441824897, 0.1787184972245699, 0.08551094272394875, -0.11193224728116974, -0.015875621827009016, 0.03801798434553971, -0.057024907752898535, -0.0031518782336460976, 0.025389325882127056, 0.041279267185528344, 0.05201307361593572, -0.01737805219936797]",15050,0,0.08429789543151855
rosenbrock,30,5,111.44760365251564,"[0.3630166338032896, 0.057537672020428574, -0.06548203439028139, 0.16370184433982454, 0.40349023500609266, 0.6296457101855498, 0.7298052905149267, 0.7516512355370767, 0.6330141181735911, 0.40682887392467604, 0.20518507940651384, 0.11376466090278359, -0.060198557370164434, -0.03770142807858923, 0.07807312207735799, -0.05085212244998705, -0.045762457733285945, 0.1651982388698787, 0.05926122426300577, -0.06575097512198932, -0.023644792469007504, 0.13331801856569064, -0.14542939357703638, -0.053193346381975, 0.15201815585967543, 0.3361297901850701, 0.3858636308674959, 0.36086803076171015, 0.10038611966278857, 0.03150603960873105]",15050,0,0.08668637275695801
rosenbrock,30,6,135.8834521122749,"[-0.030999643895045472, -0.0004875530951386972, 0.09244124707016106, -0.023311069893016047, 0.06605257887095217, 0.07824547183932672, -0.036128906434343494, 0.296337019286586, 0.23032150432300924, 0.0697300932757496, 0.008613003679711167, -0.7808450600354191, 0.8843255781141983, 0.8821418250396993, 0.9298195853386922, 0.8585714317672571, 0.7096250648602843, 0.49498496874524106, 0.25520930354916693, 0.09507467530651462, -0.002093173536425673, -0.43947185846859144, 0.33130634457556435, 0.26938511917619296, 0.190573492250332, 0.12232225793049165, 0.03791341969782566, 0.10570933709154183, 0.07177819924379106, -0.08978720725302752]",15050,0,0.0860738754272461
rosenbrock,30,7,74.80464983651257,"[-0.9568158520348459, 0.9319737639588523, 0.9731221092434283, 0.9565029511483754, 0.8957128830030735, 0.8912188240482992, 0.9144522983189931, 0.9916035999904116, 1.0205949453284315, 1.0422390949495854, 1.0207490217693915, 0.9263424529304618, 0.8097879005262227, 0.6135302456712014, 0.3075126223787465, 0.09165973843042166, 0.043918566490934605, -0.011625521411736065, 0.053411825820932395, 0.028882130370601646, 0.12660261536205816, 0.25742705979177044, 0.5542668725355658, 0.6480814255177834, 0.662253363556028, 0.6098282131518958, 0.3908188337079782, 0.20386205521532236, 0.058866285697221334, -0.08573678486459294]",15050,0,0.08581113815307617
rosenbrock,30,8,88.24196065357889,"[0.2662660027995371, 0.04860326298008404, -0.026601288058266934, -0.02513255052550345, -0.028160006913889438, 0.014296935309162257, 0.0831818248269752, 0.5775872390835265, 0.7637276758223622, 0.8326600673471942, 0.7870730897898376, 0.7427535502922403, 0.6179375680083043, 0.4435297907047301, 0.21038466060367375, 0.046960216940686236, -0.018532996417580116, 0.06258474702978402, 0.020585869137356713, 0.0630466253583816, 0.15034568059759457, 0.16831101912590696, 0.008265101509168236, -0.06924499722137253, 0.020572646605246214, 0.020636133412248427, 0.0022644929958310373, 0.027962431369798358, 0.02378893579813337, 0.01106455776295014]",15050,0,0.08317995071411133
rosenbrock,30,9,143.4641091432718,"[-0.9912959775120588, 0.9364482687938684, 0.8860922204089723, 0.7140705234802, 0.44669806624488395, 0.6185921231952021, 0.7154020058794658, 0.6982325772886752, 0.6507658501873469, 0.5456794100130905, 0.4915723005111985, 0.18930767584266067, -0.014031798109103606, 0.26808291336143, 0.4084279874202189, -0.025717699992992067, -0.39224652729598836, 0.6786325834390454, 0.7917938816559638, 0.8427981612127812, 0.877823264058651, 0.9067214985000945, 0.9772721262461979, 1.0312245400657933, 1.0620603964271689, 1.02445366021431, 0.9961977940673681, 0.9080865579107287, 0.8661484034418888, 0.7345824112393999]",15050,0,0.08335304260253906
rosenbrock,30,10,83.83602319911715,"[0.27404813487897167, 0.002759238022845194, 0.007311834358275059, 0.068091397001546, 0.09378359159960394, 0.08073601751379729, 0.0022616640777649187, -0.343865781710606, 0.14890467123917867, 0.23888129514622136, 0.2392667918965664, 0.05819851174544917, -0.04656622525835282, 0.10113882137960623, -0.06859261996515204, -0.025948791002335325, 0.1871914500533739, 0.17467453869280763, 0.0530085407281057, 0.2245125267506778, -0.09550846376195188, -0.0383525210160112, -0.053458171061878876, 0.35774903109608935, 0.1196500129867752, -0.07517119950142871, -0.13760167063143663, 0.007816812011290752, -0.19003650144892523, 0.10981975444753986]",15050,0,0.08376026153564453
rosenbrock,30,11,53.19086681430603,"[0.802796207035562, 0.610615746792537, 0.3782046250953859, 0.26936040967809, 0.37167032010396345, 0.03609995302066342, -0.14761056811975132, 0.0014630251433926733, -0.08495703287210617, -0.07174565332945226, 0.03967176667078523, 0.2775708320446122, 0.07865771468681641, 0.003284133186507847, 0.03268560098593991, -0.012099040466082938, 0.02957673316671028, 0.04092985258907745, -0.0009614665785177504, 0.039311035545278664, 0.06952954480601144, -0.12047478449481547, 0.04277298191105905, 0.03578087863989979, 0.04621074309188809, 0.019524184266570647, -0.030189339559656032, 0.11767432428532434, 0.06045588450614881, -0.08684299202401635]",15050,0,0.0833749771118164
rosenbrock,30,12,34.10980966061008,"[0.36487268265478745, 0.0831913065618581, -0.062372715137063994, 0.04444348852791484, -0.056519931603635234, 0.007600324164255906, 0.041384986716186, 0.006841587438626897, 0.061273071262787, 0.03860428782382337, 0.052940772719643855, 0.09083584229953481, -0.044265945680921556, 0.08413322198505443, -0.005061883656071395, -0.015879037647047095, 0.019035127893364104, 0.06127664597734944, -0.0013509301534948281, 0.0814113829209695, 0.09529574813401591, 0.026990748956795273, 0.027597687884537942, 0.008232832676251862, 0.0445767389450767, 0.020216161880379568, -0.010163280507599556, -0.03131158631680153, 0.0726302627932157, 0.06486234559904439]",15050,0,0.08335685729980469
rosenbrock,30,13,96.03531945318214,"[0.1947194857665019, 0.08577770255571995, 0.07077323956111296, 0.11827492646452652, 0.07553215181082507, 0.06621267084922239, -0.09436247216211589, 0.048625086755653656, 0.04182836578495264, -0.12611229277508754, -0.04214181505655937, 0.02241083279158399, 0.01135139839701791, -0.1773233487045682, 0.5101465393293634, 0.7202974736841711, 0.7380694464776233, 0.7879324187501237, 0.7640820283610512, 0.8319905962070643, 0.7843215359100615, 0.6188349356948466, 0.4448013891084557, 0.23598309740611273, 0.19483469298444148, 0.047719201616164816, -0.007043382081576302, 0.04355822048017486, 0.004095649496799775, 0.08708206474485863]",15050,0,0.08585286140441895
